OrderID,OrderDate,CustomerID,PaymentMethod,OrderStatus
O03009,2026-02-13,C0979,Net Banking,Delivered
O03010,2024-10-22,C0566,UPI,Delivered
O03011,2025-08-04,C0616,Net Banking,Delivered
O03012,2025-04-14,C0854,Debit Card,Delivered
O03013,2025-05-20,C0850,Credit Card,Delivered
O03014,2024-07-11,C0573,COD,Delivered
O03015,2024-03-08,C0599,Net Banking,Delivered
O03016,2025-05-08,C0770,UPI,Delivered
O03017,2026-03-27,C0178,Net Banking,Delivered
O03018,2024-02-21,C0242,UPI,Delivered
O03019,2026-05-31,C0203,Net Banking,Delivered
O03020,2024-12-28,C0543,Debit Card,Delivered
O03021,2026-03-07,C0801,UPI,Delivered
O03022,2026-07-05,C0462,Debit Card,Delivered
O03023,2025-04-18,C0080,Credit Card,Returned
O03024,2026-04-25,C0523,Credit Card,Delivered
O03025,2025-06-04,C0417,UPI,Delivered
O03026,2026-02-01,C0766,UPI,Delivered
O03027,2025-03-06,C0384,Net Banking,Cancelled
O03028,2026-04-23,C0391,UPI,Delivered
O03029,2024-10-24,C0896,Credit Card,Delivered
O03030,2025-03-10,C0799,Debit Card,Delivered
O03031,2025-11-26,C0688,UPI,Cancelled
O03032,2025-11-21,C0126,Credit Card,Delivered
O03033,2024-07-16,C0494,Credit Card,Delivered
O03034,2024-05-07,C0047,Debit Card,Delivered
O03035,2025-06-15,C0718,Credit Card,Delivered
O03036,2025-02-14,C0476,Credit Card,Delivered
O03037,2026-07-22,C0949,UPI,Delivered
O03038,2026-04-19,C0619,Net Banking,Delivered
O03039,2024-03-05,C0464,UPI,Delivered
O03040,2025-11-24,C0787,COD,Delivered
O03041,2024-08-28,C0849,Debit Card,Delivered
O03042,2025-01-03,C0123,COD,Cancelled
O03043,2025-06-19,C0474,Credit Card,Delivered
O03044,2025-01-18,C0134,UPI,Cancelled
O03045,2025-03-06,C0619,COD,Delivered
O03046,2024-03-23,C0817,UPI,Delivered
O03047,2026-04-10,C0841,UPI,Delivered
O03048,2025-11-27,C0562,UPI,Delivered
O03049,2026-04-07,C0849,COD,Delivered
O03050,2025-09-02,C0607,Debit Card,Delivered
O03051,2025-07-27,C0780,Credit Card,Delivered
O03052,2024-10-12,C0023,Debit Card,Delivered
O03053,2025-06-17,C0566,Credit Card,Delivered
O03054,2025-04-03,C0886,Net Banking,Delivered
O03055,2024-07-30,C0766,Credit Card,Delivered
O03056,2024-05-05,C0965,Net Banking,Delivered
O03057,2025-02-16,C0235,UPI,Delivered
O03058,2025-05-13,C0996,UPI,Delivered
O03059,2025-02-28,C0059,Credit Card,Delivered
O03060,2025-07-07,C0164,Credit Card,Delivered
O03061,2025-09-01,C0771,Debit Card,Delivered
O03062,2025-06-26,C0826,Credit Card,Cancelled
O03063,2024-06-06,C0216,UPI,Delivered
O03064,2024-04-21,C0183,Credit Card,Delivered
O03065,2025-02-05,C0569,Credit Card,Delivered
O03066,2026-01-28,C0657,UPI,Delivered
O03067,2024-05-01,C0935,Credit Card,Delivered
O03068,2024-09-29,C0090,UPI,Delivered
O03069,2024-10-20,C0964,Credit Card,Delivered
O03070,2025-02-01,C0311,UPI,Delivered
O03071,2025-04-15,C0557,COD,Delivered
O03072,2024-07-25,C0972,Debit Card,Delivered
O03073,2024-04-19,C0257,UPI,Delivered
O03074,2025-03-15,C0533,Debit Card,Delivered
O03075,2024-10-04,C0979,Net Banking,Delivered
O03076,2025-07-21,C0533,Credit Card,Delivered
O03077,2026-06-05,C0052,Net Banking,Delivered
O03078,2026-07-03,C0338,UPI,Delivered
O03079,2025-07-22,C0171,Net Banking,Delivered
O03080,2026-07-28,C0948,Credit Card,Delivered
O03081,2025-04-26,C0067,UPI,Delivered
O03082,2026-03-13,C0625,Credit Card,Delivered
O03083,2024-04-23,C0300,COD,Delivered
O03084,2026-06-11,C0672,Net Banking,Cancelled
O03085,2026-06-15,C0778,Credit Card,Delivered
O03086,2026-03-30,C0832,UPI,Cancelled
O03087,2026-05-02,C0232,Credit Card,Delivered
O03088,2025-04-21,C0975,UPI,Delivered
O03089,2025-12-10,C0837,UPI,Delivered
O03090,2026-07-21,C0068,Credit Card,Delivered
O03091,2024-11-16,C0506,COD,Delivered
O03092,2024-06-27,C0028,Debit Card,Delivered
O03093,2026-06-15,C0949,UPI,Delivered
O03094,2024-08-06,C0628,Credit Card,Delivered
O03095,2026-02-27,C0051,COD,Delivered
O03096,2025-06-11,C0693,Debit Card,Delivered
O03097,2025-05-06,C0260,Debit Card,Delivered
O03098,2026-06-09,C0591,COD,Returned
O03099,2024-03-01,C0785,Net Banking,Delivered
O03100,2024-02-23,C0620,UPI,Delivered
O03101,2025-11-10,C0963,UPI,Returned
O03102,2025-06-21,C0586,COD,Delivered
O03103,2026-04-27,C0687,Credit Card,Delivered
O03104,2024-03-05,C0184,UPI,Delivered
O03105,2025-09-03,C0023,Credit Card,Delivered
O03106,2025-08-08,C0786,Debit Card,Delivered
O03107,2025-12-04,C0129,COD,Delivered
O03108,2024-06-19,C0291,UPI,Delivered
O03109,2024-09-29,C0832,Credit Card,Delivered
O03110,2026-06-07,C0501,COD,Delivered
O03111,2025-11-29,C0186,Credit Card,Cancelled
O03112,2025-06-18,C0479,UPI,Delivered
O03113,2025-01-25,C0571,COD,Cancelled
O03114,2026-07-28,C0492,Credit Card,Delivered
O03115,2025-11-23,C0513,Credit Card,Delivered
O03116,2024-11-22,C0643,Debit Card,Delivered
O03117,2024-04-17,C0067,UPI,Delivered
O03118,2026-04-26,C0805,COD,Delivered
O03119,2024-06-10,C0467,Credit Card,Delivered
O03120,2026-03-24,C0285,Credit Card,Delivered
O03121,2025-03-27,C0601,UPI,Delivered
O03122,2024-07-24,C0417,Credit Card,Delivered
O03123,2025-08-12,C0100,Net Banking,Delivered
O03124,2024-01-16,C0189,Net Banking,Delivered
O03125,2024-11-22,C0989,COD,Delivered
O03126,2025-08-30,C0890,Credit Card,Delivered
O03127,2025-10-20,C0858,Debit Card,Delivered
O03128,2024-01-02,C0388,Credit Card,Delivered
O03129,2024-01-10,C0241,Net Banking,Delivered
O03130,2025-03-09,C0782,Debit Card,Delivered
O03131,2024-05-04,C0731,Credit Card,Returned
O03132,2024-03-21,C0417,UPI,Delivered
O03133,2025-04-29,C0918,UPI,Delivered
O03134,2025-10-13,C0176,Credit Card,Cancelled
O03135,2026-04-17,C0387,COD,Cancelled
O03136,2024-05-29,C0471,UPI,Cancelled
O03137,2026-03-10,C0853,UPI,Delivered
O03138,2026-05-22,C0233,UPI,Delivered
O03139,2024-12-05,C0663,Net Banking,Delivered
O03140,2024-05-08,C0452,Credit Card,Delivered
O03141,2025-03-13,C0277,UPI,Delivered
O03142,2026-01-20,C0229,Credit Card,Delivered
O03143,2025-05-15,C0171,Debit Card,Returned
O03144,2024-02-27,C0735,Credit Card,Delivered
O03145,2024-07-16,C0213,Debit Card,Delivered
O03146,2024-07-29,C0282,UPI,Delivered
O03147,2026-07-02,C0041,Credit Card,Delivered
O03148,2026-06-20,C0122,UPI,Delivered
O03149,2024-02-14,C0227,UPI,Delivered
O03150,2024-04-06,C0294,Credit Card,Returned
O03151,2024-10-05,C0600,UPI,Delivered
O03152,2025-06-18,C0267,Debit Card,Delivered
O03153,2025-02-13,C0541,UPI,Delivered
O03154,2025-04-05,C0759,UPI,Delivered
O03155,2025-01-25,C0828,COD,Delivered
O03156,2026-04-26,C0451,Credit Card,Delivered
O03157,2024-02-13,C0449,Debit Card,Delivered
O03158,2024-01-27,C0756,Net Banking,Delivered
O03159,2026-03-04,C0061,Credit Card,Delivered
O03160,2024-04-06,C0502,Net Banking,Cancelled
O03161,2025-07-01,C0147,Credit Card,Delivered
O03162,2025-09-12,C0686,UPI,Delivered
O03163,2025-07-20,C0945,UPI,Delivered
O03164,2025-12-04,C0790,Credit Card,Delivered
O03165,2024-08-06,C0334,UPI,Delivered
O03166,2024-07-03,C0881,UPI,Delivered
O03167,2024-03-09,C0953,UPI,Delivered
O03168,2026-04-08,C0891,UPI,Delivered
O03169,2024-05-09,C0142,UPI,Delivered
O03170,2025-07-20,C0044,UPI,Delivered
O03171,2026-06-08,C0144,UPI,Delivered
O03172,2025-08-31,C0865,UPI,Delivered
O03173,2026-04-27,C0333,Credit Card,Cancelled
O03174,2025-08-21,C0998,UPI,Delivered
O03175,2026-03-16,C0497,COD,Delivered
O03176,2025-09-22,C0396,Net Banking,Returned
O03177,2025-12-20,C0055,Credit Card,Delivered
O03178,2024-11-29,C0307,Debit Card,Returned
O03179,2026-07-13,C0870,Credit Card,Delivered
O03180,2024-06-02,C0423,UPI,Delivered
O03181,2025-06-30,C0417,COD,Delivered
O03182,2024-03-19,C0673,UPI,Delivered
O03183,2025-08-01,C0797,COD,Delivered
O03184,2026-05-04,C0325,Credit Card,Delivered
O03185,2025-02-16,C0710,UPI,Delivered
O03186,2025-06-29,C0671,Credit Card,Delivered
O03187,2025-08-31,C0080,Credit Card,Delivered
O03188,2024-06-17,C0031,UPI,Delivered
O03189,2025-11-11,C0985,Credit Card,Delivered
O03190,2025-10-24,C0112,Debit Card,Delivered
O03191,2025-08-05,C0558,Credit Card,Delivered
O03192,2025-05-29,C0865,UPI,Delivered
O03193,2024-11-09,C0717,UPI,Delivered
O03194,2024-02-01,C0564,COD,Delivered
O03195,2024-10-13,C0650,Credit Card,Delivered
O03196,2025-08-16,C0472,Credit Card,Delivered
O03197,2024-02-12,C0074,COD,Returned
O03198,2026-06-21,C0553,UPI,Returned
O03199,2025-09-08,C0479,Credit Card,Delivered
O03200,2024-01-01,C0589,Net Banking,Delivered
O03201,2025-07-26,C0387,Net Banking,Delivered
O03202,2024-09-26,C0699,UPI,Delivered
O03203,2024-06-28,C0882,UPI,Returned
O03204,2026-01-05,C0564,Debit Card,Delivered
O03205,2025-06-01,C0930,UPI,Delivered
O03206,2024-04-12,C0433,COD,Delivered
O03207,2024-01-10,C0412,UPI,Delivered
O03208,2025-08-05,C0467,UPI,Delivered
O03209,2024-03-30,C0599,UPI,Delivered
O03210,2024-08-13,C0621,Debit Card,Delivered
O03211,2025-10-31,C0992,COD,Delivered
O03212,2026-01-09,C0909,Debit Card,Delivered
O03213,2026-07-05,C0737,COD,Delivered
O03214,2024-05-05,C0994,UPI,Delivered
O03215,2024-07-27,C0993,UPI,Delivered
O03216,2024-04-06,C0248,Net Banking,Cancelled
O03217,2024-03-14,C0581,COD,Delivered
O03218,2025-09-18,C0120,Net Banking,Delivered
O03219,2024-07-09,C0067,Net Banking,Delivered
O03220,2025-11-12,C0573,Credit Card,Delivered
O03221,2026-03-29,C0956,UPI,Delivered
O03222,2025-12-16,C0327,COD,Delivered
O03223,2024-02-25,C0920,UPI,Delivered
O03224,2025-12-20,C0703,Credit Card,Delivered
O03225,2025-07-06,C0470,Debit Card,Delivered
O03226,2024-02-01,C0493,UPI,Delivered
O03227,2025-06-10,C0701,Net Banking,Delivered
O03228,2025-07-27,C0663,UPI,Delivered
O03229,2025-10-28,C0286,Net Banking,Delivered
O03230,2024-10-10,C0956,Debit Card,Delivered
O03231,2025-12-21,C0914,Credit Card,Delivered
O03232,2026-04-11,C0608,Credit Card,Delivered
O03233,2025-05-08,C0312,UPI,Delivered
O03234,2024-07-05,C0309,Credit Card,Delivered
O03235,2025-05-12,C0775,Credit Card,Delivered
O03236,2025-03-17,C0097,Credit Card,Delivered
O03237,2024-05-09,C0965,UPI,Delivered
O03238,2025-09-30,C0113,UPI,Delivered
O03239,2024-10-18,C0988,UPI,Delivered
O03240,2024-04-23,C0637,Debit Card,Returned
O03241,2024-07-17,C0456,UPI,Delivered
O03242,2024-01-13,C0463,COD,Delivered
O03243,2024-09-27,C0948,Debit Card,Delivered
O03244,2025-08-23,C0132,Net Banking,Delivered
O03245,2024-08-02,C0930,Net Banking,Delivered
O03246,2025-03-19,C0965,UPI,Delivered
O03247,2026-02-28,C0929,Net Banking,Cancelled
O03248,2025-05-26,C0121,Credit Card,Delivered
O03249,2025-03-22,C0197,COD,Delivered
O03250,2025-12-15,C0806,COD,Delivered
O03251,2024-03-14,C0482,UPI,Delivered
O03252,2025-06-20,C0634,Credit Card,Delivered
O03253,2024-04-10,C0794,Credit Card,Delivered
O03254,2024-06-24,C0897,Debit Card,Delivered
O03255,2025-03-02,C0772,UPI,Delivered
O03256,2024-04-26,C0039,UPI,Cancelled
O03257,2024-06-14,C0566,Credit Card,Cancelled
O03258,2024-02-10,C0512,Credit Card,Delivered
O03259,2025-03-04,C0474,COD,Delivered
O03260,2024-12-09,C0161,Net Banking,Delivered
O03261,2025-02-27,C0289,Credit Card,Delivered
O03262,2024-12-31,C0200,UPI,Delivered
O03263,2024-04-29,C0788,UPI,Delivered
O03264,2025-08-31,C0528,Credit Card,Delivered
O03265,2025-10-18,C0917,Net Banking,Delivered
O03266,2025-12-28,C0685,Credit Card,Delivered
O03267,2024-08-16,C0503,Credit Card,Delivered
O03268,2026-04-04,C0248,COD,Delivered
O03269,2024-05-09,C0383,COD,Delivered
O03270,2024-12-17,C0218,UPI,Delivered
O03271,2026-06-07,C0087,UPI,Delivered
O03272,2024-11-13,C0082,UPI,Delivered
O03273,2025-10-10,C0062,Debit Card,Delivered
O03274,2026-04-15,C0799,COD,Delivered
O03275,2024-12-02,C0500,UPI,Delivered
O03276,2024-09-29,C0042,UPI,Delivered
O03277,2024-04-26,C0012,COD,Delivered
O03278,2026-03-28,C0833,Debit Card,Delivered
O03279,2025-01-02,C0746,COD,Delivered
O03280,2024-04-03,C0841,Credit Card,Delivered
O03281,2024-06-16,C0643,Credit Card,Delivered
O03282,2025-12-15,C0115,UPI,Delivered
O03283,2024-12-06,C0218,UPI,Returned
O03284,2025-10-22,C0649,Credit Card,Delivered
O03285,2026-07-02,C0106,Credit Card,Delivered
O03286,2025-11-25,C0691,UPI,Delivered
O03287,2026-07-13,C0528,COD,Delivered
O03288,2024-05-31,C0472,UPI,Returned
O03289,2025-08-08,C0754,Debit Card,Delivered
O03290,2026-05-26,C0846,UPI,Delivered
O03291,2026-07-01,C0893,Net Banking,Delivered
O03292,2024-09-30,C0387,UPI,Delivered
O03293,2025-07-07,C0226,Net Banking,Delivered
O03294,2025-05-10,C0481,UPI,Delivered
O03295,2025-12-24,C0754,Credit Card,Delivered
O03296,2024-04-10,C0408,Debit Card,Delivered
O03297,2025-07-10,C0457,UPI,Delivered
O03298,2024-03-22,C0653,UPI,Delivered
O03299,2025-06-12,C0898,COD,Delivered
O03300,2024-03-13,C0711,COD,Delivered
O03301,2024-01-14,C0624,UPI,Delivered
O03302,2025-03-08,C0639,UPI,Delivered
O03303,2024-06-05,C0021,UPI,Delivered
O03304,2026-01-04,C0659,UPI,Delivered
O03305,2024-05-11,C0601,COD,Delivered
O03306,2024-12-03,C0815,Credit Card,Delivered
O03307,2025-02-07,C0918,Credit Card,Delivered
O03308,2025-01-10,C0203,COD,Delivered
O03309,2026-06-06,C0417,Credit Card,Delivered
O03310,2025-07-12,C0416,Debit Card,Delivered
O03311,2024-04-16,C0448,UPI,Delivered
O03312,2025-09-11,C0512,Credit Card,Delivered
O03313,2024-09-21,C0085,Credit Card,Delivered
O03314,2024-07-23,C0167,UPI,Delivered
O03315,2024-03-19,C0384,UPI,Delivered
O03316,2024-06-03,C0468,UPI,Delivered
O03317,2026-02-21,C0072,UPI,Delivered
O03318,2024-09-03,C0810,Credit Card,Delivered
O03319,2025-06-14,C0997,Credit Card,Delivered
O03320,2026-05-07,C0521,Credit Card,Delivered
O03321,2025-06-21,C0793,UPI,Cancelled
O03322,2025-12-29,C0473,Debit Card,Delivered
O03323,2024-06-02,C0993,UPI,Delivered
O03324,2024-06-02,C0258,Credit Card,Delivered
O03325,2025-11-16,C0275,Net Banking,Delivered
O03326,2024-04-01,C0750,UPI,Delivered
O03327,2025-03-08,C0020,Net Banking,Delivered
O03328,2024-12-03,C0490,Net Banking,Delivered
O03329,2025-04-24,C0745,UPI,Delivered
O03330,2025-11-23,C0490,UPI,Cancelled
O03331,2024-05-10,C0733,COD,Delivered
O03332,2025-03-25,C0326,UPI,Delivered
O03333,2026-03-20,C0529,Net Banking,Delivered
O03334,2026-02-25,C0892,Credit Card,Delivered
O03335,2024-09-29,C0089,UPI,Delivered
O03336,2026-07-17,C0486,UPI,Delivered
O03337,2025-08-10,C0708,Credit Card,Delivered
O03338,2024-06-25,C0350,Credit Card,Cancelled
O03339,2025-11-26,C0084,Debit Card,Delivered
O03340,2026-04-10,C0387,COD,Delivered
O03341,2025-10-04,C0087,Net Banking,Delivered
O03342,2026-05-24,C0307,UPI,Delivered
O03343,2024-02-18,C0850,COD,Delivered
O03344,2025-07-20,C0154,Net Banking,Delivered
O03345,2025-10-27,C0440,COD,Delivered
O03346,2024-12-20,C0740,Credit Card,Delivered
O03347,2025-12-12,C0960,Net Banking,Returned
O03348,2024-11-03,C0264,Credit Card,Delivered
O03349,2026-05-17,C0977,UPI,Delivered
O03350,2026-06-03,C0735,COD,Delivered
O03351,2025-09-21,C0421,UPI,Delivered
O03352,2026-02-13,C0493,UPI,Delivered
O03353,2024-02-15,C0633,COD,Delivered
O03354,2024-10-28,C0993,UPI,Delivered
O03355,2026-05-17,C0411,COD,Delivered
O03356,2026-06-30,C0173,Debit Card,Delivered
O03357,2025-02-11,C0004,UPI,Delivered
O03358,2024-07-07,C0854,Credit Card,Delivered
O03359,2026-04-01,C0640,Net Banking,Delivered
O03360,2026-04-09,C0986,Credit Card,Delivered
O03361,2024-05-08,C0992,COD,Delivered
O03362,2025-07-14,C0472,COD,Delivered
O03363,2025-06-20,C0110,UPI,Returned
O03364,2024-09-22,C0867,UPI,Delivered
O03365,2024-04-27,C0037,COD,Delivered
O03366,2025-04-08,C0992,Credit Card,Delivered
O03367,2024-05-23,C0583,UPI,Delivered
O03368,2025-03-17,C0801,Net Banking,Delivered
O03369,2024-07-18,C0031,COD,Delivered
O03370,2024-06-05,C0951,Debit Card,Delivered
O03371,2025-05-01,C0381,Credit Card,Delivered
O03372,2026-05-09,C0268,Debit Card,Delivered
O03373,2024-05-13,C0011,Debit Card,Delivered
O03374,2026-06-30,C0344,COD,Delivered
O03375,2024-05-27,C0840,COD,Delivered
O03376,2024-12-01,C0544,Credit Card,Delivered
O03377,2024-03-11,C0569,Net Banking,Delivered
O03378,2024-08-20,C0166,COD,Delivered
O03379,2024-11-29,C0700,UPI,Delivered
O03380,2026-03-21,C0342,UPI,Returned
O03381,2025-10-27,C0482,COD,Returned
O03382,2024-03-30,C0019,UPI,Delivered
O03383,2024-11-29,C0628,UPI,Delivered
O03384,2024-07-17,C0980,UPI,Delivered
O03385,2024-06-09,C0184,Credit Card,Returned
O03386,2025-06-21,C0782,UPI,Delivered
O03387,2024-04-30,C0545,UPI,Delivered
O03388,2024-10-27,C0010,COD,Delivered
O03389,2025-12-24,C0592,Debit Card,Delivered
O03390,2025-07-28,C0192,Debit Card,Delivered
O03391,2025-03-11,C0320,UPI,Delivered
O03392,2024-03-08,C0702,Debit Card,Delivered
O03393,2026-02-03,C0580,Debit Card,Delivered
O03394,2026-07-10,C0475,Debit Card,Delivered
O03395,2025-04-03,C0860,UPI,Delivered
O03396,2025-05-28,C0637,Credit Card,Delivered
O03397,2025-02-01,C0427,Net Banking,Delivered
O03398,2025-09-11,C0848,Debit Card,Delivered
O03399,2024-10-12,C0059,Debit Card,Delivered
O03400,2025-07-14,C0436,Credit Card,Delivered
O03401,2024-05-19,C0097,Credit Card,Delivered
O03402,2025-12-30,C0496,Net Banking,Delivered
O03403,2025-07-09,C0787,UPI,Delivered
O03404,2026-07-17,C0661,Debit Card,Delivered
O03405,2026-02-19,C0278,COD,Delivered
O03406,2025-08-12,C0265,Net Banking,Delivered
O03407,2025-12-28,C0009,UPI,Delivered
O03408,2026-06-12,C0457,UPI,Delivered
O03409,2025-09-01,C0795,Debit Card,Delivered
O03410,2026-01-17,C0273,COD,Delivered
O03411,2024-10-08,C0940,Credit Card,Delivered
O03412,2025-10-22,C0813,Credit Card,Delivered
O03413,2026-07-12,C0008,UPI,Delivered
O03414,2026-03-26,C0208,Debit Card,Delivered
O03415,2026-07-24,C0914,Debit Card,Delivered
O03416,2025-07-31,C0637,COD,Cancelled
O03417,2026-01-15,C0123,UPI,Delivered
O03418,2025-04-01,C0033,Net Banking,Delivered
O03419,2024-03-27,C0513,Credit Card,Delivered
O03420,2024-03-19,C0204,Credit Card,Delivered
O03421,2024-07-23,C0518,Net Banking,Delivered
O03422,2026-03-01,C0809,UPI,Delivered
O03423,2024-12-02,C0951,UPI,Delivered
O03424,2024-09-10,C0517,Net Banking,Delivered
O03425,2024-10-30,C0443,Credit Card,Delivered
O03426,2025-01-14,C0592,UPI,Delivered
O03427,2024-05-09,C0786,Credit Card,Delivered
O03428,2025-08-18,C0689,Credit Card,Delivered
O03429,2024-10-02,C0850,COD,Delivered
O03430,2025-11-29,C0833,UPI,Returned
O03431,2025-07-11,C0339,Net Banking,Delivered
O03432,2026-06-17,C0438,UPI,Delivered
O03433,2024-07-01,C0445,UPI,Delivered
O03434,2024-09-24,C0136,UPI,Delivered
O03435,2026-03-18,C0387,COD,Delivered
O03436,2024-11-17,C0025,UPI,Cancelled
O03437,2025-05-26,C0506,Net Banking,Delivered
O03438,2025-09-03,C0325,Credit Card,Cancelled
O03439,2024-03-18,C0695,COD,Delivered
O03440,2026-02-22,C0680,Net Banking,Delivered
O03441,2024-12-04,C0979,Debit Card,Delivered
O03442,2025-11-04,C0338,COD,Delivered
O03443,2025-07-09,C0690,Debit Card,Delivered
O03444,2025-05-23,C0885,Net Banking,Delivered
O03445,2024-08-25,C0095,UPI,Delivered
O03446,2024-05-13,C0545,UPI,Delivered
O03447,2024-07-10,C0623,Debit Card,Delivered
O03448,2024-12-21,C0146,Credit Card,Cancelled
O03449,2024-10-04,C0893,Credit Card,Delivered
O03450,2024-01-18,C0953,Credit Card,Delivered
O03451,2025-06-07,C0231,Credit Card,Delivered
O03452,2024-06-28,C0784,Debit Card,Delivered
O03453,2024-05-02,C0848,UPI,Delivered
O03454,2024-09-02,C0495,COD,Cancelled
O03455,2026-01-03,C0038,COD,Delivered
O03456,2025-01-07,C0425,COD,Cancelled
O03457,2024-02-20,C0647,Credit Card,Delivered
O03458,2024-03-11,C0846,Credit Card,Delivered
O03459,2025-04-24,C0747,COD,Delivered
O03460,2025-07-13,C0437,COD,Delivered
O03461,2024-01-19,C0831,Net Banking,Delivered
O03462,2026-02-12,C0368,Credit Card,Cancelled
O03463,2024-03-24,C0345,Credit Card,Delivered
O03464,2024-06-03,C0160,Net Banking,Delivered
O03465,2025-07-18,C0550,UPI,Delivered
O03466,2025-09-10,C0662,Debit Card,Delivered
O03467,2024-12-22,C0912,Net Banking,Delivered
O03468,2026-03-26,C0820,Debit Card,Cancelled
O03469,2025-10-08,C0541,Credit Card,Returned
O03470,2025-03-18,C0144,Credit Card,Delivered
O03471,2024-03-09,C0588,COD,Cancelled
O03472,2025-06-06,C0657,Debit Card,Delivered
O03473,2024-05-22,C0741,Net Banking,Delivered
O03474,2024-07-10,C0576,Debit Card,Delivered
O03475,2025-01-21,C0859,Debit Card,Delivered
O03476,2025-01-12,C0345,Debit Card,Delivered
O03477,2025-08-03,C0269,Credit Card,Delivered
O03478,2025-06-18,C0840,Credit Card,Delivered
O03479,2025-11-23,C0696,Credit Card,Delivered
O03480,2024-10-19,C0773,UPI,Delivered
O03481,2024-01-09,C0268,UPI,Cancelled
O03482,2024-09-27,C0169,UPI,Delivered
O03483,2025-01-21,C0771,COD,Delivered
O03484,2024-04-02,C0739,UPI,Delivered
O03485,2025-06-12,C0033,UPI,Delivered
O03486,2024-06-02,C0377,UPI,Cancelled
O03487,2025-02-08,C0214,Debit Card,Returned
O03488,2026-04-19,C0562,UPI,Delivered
O03489,2024-05-28,C0440,Credit Card,Delivered
O03490,2026-06-07,C0492,UPI,Delivered
O03491,2024-09-23,C0393,Net Banking,Delivered
O03492,2025-02-25,C0489,COD,Delivered
O03493,2026-04-19,C0722,COD,Delivered
O03494,2025-09-09,C0946,Credit Card,Delivered
O03495,2025-04-16,C0029,Debit Card,Returned
O03496,2026-06-11,C0039,Credit Card,Delivered
O03497,2025-06-30,C0859,Credit Card,Delivered
O03498,2025-09-22,C0612,Credit Card,Delivered
O03499,2025-06-09,C0173,UPI,Delivered
O03500,2025-05-17,C0017,Net Banking,Delivered
O03501,2024-01-14,C0056,UPI,Delivered
O03502,2026-02-16,C0226,Credit Card,Delivered
O03503,2025-10-13,C0558,Credit Card,Delivered
O03504,2026-03-16,C0067,Credit Card,Delivered
O03505,2024-12-29,C0197,Net Banking,Delivered
O03506,2024-04-28,C0654,Debit Card,Delivered
O03507,2024-08-25,C0835,Debit Card,Delivered
O03508,2025-06-29,C0023,Credit Card,Delivered
O03509,2024-06-17,C0999,UPI,Delivered
O03510,2025-06-05,C0606,Credit Card,Returned
O03511,2025-09-25,C0754,COD,Delivered
O03512,2026-07-01,C0237,COD,Delivered
O03513,2025-10-18,C0957,Debit Card,Delivered
O03514,2026-01-04,C0919,UPI,Delivered
O03515,2026-06-01,C0923,UPI,Delivered
O03516,2026-02-07,C0566,Credit Card,Delivered
O03517,2026-02-18,C0138,COD,Delivered
O03518,2026-05-20,C0473,Debit Card,Cancelled
O03519,2025-05-30,C0845,COD,Delivered
O03520,2026-07-26,C0784,Debit Card,Delivered
O03521,2025-01-31,C0553,UPI,Delivered
O03522,2026-05-15,C0610,UPI,Delivered
